Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,FINNIFTY,42689,OPTIDX,CE,20700,FINNIFTY,FINNIFTY 6th AUG 20700 CE,FINNIFTY06AUG24C20700,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42695,OPTIDX,PE,20700,FINNIFTY,FINNIFTY 6th AUG 20700 PE,FINNIFTY06AUG24P20700,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42698,OPTIDX,CE,20800,FINNIFTY,FINNIFTY 6th AUG 20800 CE,FINNIFTY06AUG24C20800,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42699,OPTIDX,PE,20800,FINNIFTY,FINNIFTY 6th AUG 20800 PE,FINNIFTY06AUG24P20800,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42705,OPTIDX,CE,20900,FINNIFTY,FINNIFTY 6th AUG 20900 CE,FINNIFTY06AUG24C20900,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42706,OPTIDX,PE,20900,FINNIFTY,FINNIFTY 6th AUG 20900 PE,FINNIFTY06AUG24P20900,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42714,OPTIDX,CE,21000,FINNIFTY,FINNIFTY 6th AUG 21000 CE,FINNIFTY06AUG24C21000,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42717,OPTIDX,PE,21000,FINNIFTY,FINNIFTY 6th AUG 21000 PE,FINNIFTY06AUG24P21000,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42724,OPTIDX,CE,21100,FINNIFTY,FINNIFTY 6th AUG 21100 CE,FINNIFTY06AUG24C21100,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42725,OPTIDX,PE,21100,FINNIFTY,FINNIFTY 6th AUG 21100 PE,FINNIFTY06AUG24P21100,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42736,OPTIDX,CE,21200,FINNIFTY,FINNIFTY 6th AUG 21200 CE,FINNIFTY06AUG24C21200,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42739,OPTIDX,PE,21200,FINNIFTY,FINNIFTY 6th AUG 21200 PE,FINNIFTY06AUG24P21200,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42742,OPTIDX,CE,21300,FINNIFTY,FINNIFTY 6th AUG 21300 CE,FINNIFTY06AUG24C21300,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42743,OPTIDX,PE,21300,FINNIFTY,FINNIFTY 6th AUG 21300 PE,FINNIFTY06AUG24P21300,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42747,OPTIDX,CE,21400,FINNIFTY,FINNIFTY 6th AUG 21400 CE,FINNIFTY06AUG24C21400,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42748,OPTIDX,PE,21400,FINNIFTY,FINNIFTY 6th AUG 21400 PE,FINNIFTY06AUG24P21400,2024-08-06,25,0.05
NFO,nse_fo,MIDCPNIFTY,42754,OPTIDX,CE,13800,MIDCPNIFTY,MIDCPNIFTY 28th OCT 13800 CE,MIDCPNIFTY28OCT24C13800,2024-10-28,50,0.05
NFO,nse_fo,MIDCPNIFTY,42755,OPTIDX,PE,13800,MIDCPNIFTY,MIDCPNIFTY 28th OCT 13800 PE,MIDCPNIFTY28OCT24P13800,2024-10-28,50,0.05
NFO,nse_fo,FINNIFTY,42757,OPTIDX,CE,21500,FINNIFTY,FINNIFTY 6th AUG 21500 CE,FINNIFTY06AUG24C21500,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42762,OPTIDX,PE,21500,FINNIFTY,FINNIFTY 6th AUG 21500 PE,FINNIFTY06AUG24P21500,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42763,OPTIDX,CE,21550,FINNIFTY,FINNIFTY 6th AUG 21550 CE,FINNIFTY06AUG24C21550,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42764,OPTIDX,PE,21550,FINNIFTY,FINNIFTY 6th AUG 21550 PE,FINNIFTY06AUG24P21550,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42765,OPTIDX,CE,21600,FINNIFTY,FINNIFTY 6th AUG 21600 CE,FINNIFTY06AUG24C21600,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42766,OPTIDX,PE,21600,FINNIFTY,FINNIFTY 6th AUG 21600 PE,FINNIFTY06AUG24P21600,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42767,OPTIDX,CE,21650,FINNIFTY,FINNIFTY 6th AUG 21650 CE,FINNIFTY06AUG24C21650,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42768,OPTIDX,PE,21650,FINNIFTY,FINNIFTY 6th AUG 21650 PE,FINNIFTY06AUG24P21650,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42769,OPTIDX,CE,21700,FINNIFTY,FINNIFTY 6th AUG 21700 CE,FINNIFTY06AUG24C21700,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42770,OPTIDX,PE,21700,FINNIFTY,FINNIFTY 6th AUG 21700 PE,FINNIFTY06AUG24P21700,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42771,OPTIDX,CE,21750,FINNIFTY,FINNIFTY 6th AUG 21750 CE,FINNIFTY06AUG24C21750,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42772,OPTIDX,PE,21750,FINNIFTY,FINNIFTY 6th AUG 21750 PE,FINNIFTY06AUG24P21750,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42777,OPTIDX,CE,21800,FINNIFTY,FINNIFTY 6th AUG 21800 CE,FINNIFTY06AUG24C21800,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42782,OPTIDX,PE,21800,FINNIFTY,FINNIFTY 6th AUG 21800 PE,FINNIFTY06AUG24P21800,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42783,OPTIDX,CE,21850,FINNIFTY,FINNIFTY 6th AUG 21850 CE,FINNIFTY06AUG24C21850,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42784,OPTIDX,PE,21850,FINNIFTY,FINNIFTY 6th AUG 21850 PE,FINNIFTY06AUG24P21850,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42785,OPTIDX,CE,21900,FINNIFTY,FINNIFTY 6th AUG 21900 CE,FINNIFTY06AUG24C21900,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42786,OPTIDX,PE,21900,FINNIFTY,FINNIFTY 6th AUG 21900 PE,FINNIFTY06AUG24P21900,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42787,OPTIDX,CE,21950,FINNIFTY,FINNIFTY 6th AUG 21950 CE,FINNIFTY06AUG24C21950,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42788,OPTIDX,PE,21950,FINNIFTY,FINNIFTY 6th AUG 21950 PE,FINNIFTY06AUG24P21950,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42789,OPTIDX,CE,22000,FINNIFTY,FINNIFTY 6th AUG 22000 CE,FINNIFTY06AUG24C22000,2024-08-06,25,0.05
NFO,nse_fo,BANKNIFTY,42800,OPTIDX,CE,43500,BANKNIFTY,BANKNIFTY 28th AUG 43500 CE,BANKNIFTY28AUG24C43500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42801,OPTIDX,PE,43500,BANKNIFTY,BANKNIFTY 28th AUG 43500 PE,BANKNIFTY28AUG24P43500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42808,OPTIDX,CE,43900,BANKNIFTY,BANKNIFTY 28th AUG 43900 CE,BANKNIFTY28AUG24C43900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42813,OPTIDX,PE,43900,BANKNIFTY,BANKNIFTY 28th AUG 43900 PE,BANKNIFTY28AUG24P43900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42814,OPTIDX,CE,44000,BANKNIFTY,BANKNIFTY 28th AUG 44000 CE,BANKNIFTY28AUG24C44000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42815,OPTIDX,PE,44000,BANKNIFTY,BANKNIFTY 28th AUG 44000 PE,BANKNIFTY28AUG24P44000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42816,OPTIDX,CE,44100,BANKNIFTY,BANKNIFTY 28th AUG 44100 CE,BANKNIFTY28AUG24C44100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42817,OPTIDX,PE,44100,BANKNIFTY,BANKNIFTY 28th AUG 44100 PE,BANKNIFTY28AUG24P44100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42818,OPTIDX,CE,44200,BANKNIFTY,BANKNIFTY 28th AUG 44200 CE,BANKNIFTY28AUG24C44200,2024-08-28,15,0.05
NFO,nse_fo,FINNIFTY,42819,OPTIDX,PE,22000,FINNIFTY,FINNIFTY 6th AUG 22000 PE,FINNIFTY06AUG24P22000,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42820,OPTIDX,CE,22050,FINNIFTY,FINNIFTY 6th AUG 22050 CE,FINNIFTY06AUG24C22050,2024-08-06,25,0.05
NFO,nse_fo,FINNIFTY,42821,OPTIDX,PE,22050,FINNIFTY,FINNIFTY 6th AUG 22050 PE,FINNIFTY06AUG24P22050,2024-08-06,25,0.05
NFO,nse_fo,BANKNIFTY,42828,OPTIDX,PE,44200,BANKNIFTY,BANKNIFTY 28th AUG 44200 PE,BANKNIFTY28AUG24P44200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42829,OPTIDX,CE,44300,BANKNIFTY,BANKNIFTY 28th AUG 44300 CE,BANKNIFTY28AUG24C44300,2024-08-28,15,0.05
NFO,nse_fo,FINNIFTY,42831,OPTIDX,CE,26500,FINNIFTY,FINNIFTY OCT 26500 CE,FINNIFTY29OCT24C26500,2024-10-29,25,0.05
NFO,nse_fo,SBILIFE,42835,OPTSTK,CE,1900,SBI LIFE INSURANCE CO LTD,SBILIFE AUG 1900 CE,SBILIFE29AUG24C1900,2024-08-29,375,0.05
NFO,nse_fo,SBILIFE,42836,OPTSTK,PE,1900,SBI LIFE INSURANCE CO LTD,SBILIFE AUG 1900 PE,SBILIFE29AUG24P1900,2024-08-29,375,0.05
NFO,nse_fo,BANKNIFTY,42837,OPTIDX,PE,44300,BANKNIFTY,BANKNIFTY 28th AUG 44300 PE,BANKNIFTY28AUG24P44300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42838,OPTIDX,CE,44400,BANKNIFTY,BANKNIFTY 28th AUG 44400 CE,BANKNIFTY28AUG24C44400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42839,OPTIDX,PE,44400,BANKNIFTY,BANKNIFTY 28th AUG 44400 PE,BANKNIFTY28AUG24P44400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42840,OPTIDX,CE,44500,BANKNIFTY,BANKNIFTY 28th AUG 44500 CE,BANKNIFTY28AUG24C44500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42843,OPTIDX,PE,44500,BANKNIFTY,BANKNIFTY 28th AUG 44500 PE,BANKNIFTY28AUG24P44500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42844,OPTIDX,CE,44600,BANKNIFTY,BANKNIFTY 28th AUG 44600 CE,BANKNIFTY28AUG24C44600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42845,OPTIDX,PE,44600,BANKNIFTY,BANKNIFTY 28th AUG 44600 PE,BANKNIFTY28AUG24P44600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42846,OPTIDX,CE,44700,BANKNIFTY,BANKNIFTY 28th AUG 44700 CE,BANKNIFTY28AUG24C44700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42847,OPTIDX,PE,44700,BANKNIFTY,BANKNIFTY 28th AUG 44700 PE,BANKNIFTY28AUG24P44700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42848,OPTIDX,CE,44800,BANKNIFTY,BANKNIFTY 28th AUG 44800 CE,BANKNIFTY28AUG24C44800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42849,OPTIDX,PE,44800,BANKNIFTY,BANKNIFTY 28th AUG 44800 PE,BANKNIFTY28AUG24P44800,2024-08-28,15,0.05
NFO,nse_fo,FINNIFTY,42850,OPTIDX,PE,26500,FINNIFTY,FINNIFTY OCT 26500 PE,FINNIFTY29OCT24P26500,2024-10-29,25,0.05
NFO,nse_fo,BANKNIFTY,42852,OPTIDX,CE,44900,BANKNIFTY,BANKNIFTY 28th AUG 44900 CE,BANKNIFTY28AUG24C44900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42853,OPTIDX,PE,44900,BANKNIFTY,BANKNIFTY 28th AUG 44900 PE,BANKNIFTY28AUG24P44900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42854,OPTIDX,CE,45000,BANKNIFTY,BANKNIFTY 28th AUG 45000 CE,BANKNIFTY28AUG24C45000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42855,OPTIDX,PE,45000,BANKNIFTY,BANKNIFTY 28th AUG 45000 PE,BANKNIFTY28AUG24P45000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42856,OPTIDX,CE,45100,BANKNIFTY,BANKNIFTY 28th AUG 45100 CE,BANKNIFTY28AUG24C45100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42857,OPTIDX,PE,45100,BANKNIFTY,BANKNIFTY 28th AUG 45100 PE,BANKNIFTY28AUG24P45100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42860,OPTIDX,CE,45200,BANKNIFTY,BANKNIFTY 28th AUG 45200 CE,BANKNIFTY28AUG24C45200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42865,OPTIDX,PE,45200,BANKNIFTY,BANKNIFTY 28th AUG 45200 PE,BANKNIFTY28AUG24P45200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42866,OPTIDX,CE,45300,BANKNIFTY,BANKNIFTY 28th AUG 45300 CE,BANKNIFTY28AUG24C45300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42867,OPTIDX,PE,45300,BANKNIFTY,BANKNIFTY 28th AUG 45300 PE,BANKNIFTY28AUG24P45300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42868,OPTIDX,CE,45400,BANKNIFTY,BANKNIFTY 28th AUG 45400 CE,BANKNIFTY28AUG24C45400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42877,OPTIDX,PE,45400,BANKNIFTY,BANKNIFTY 28th AUG 45400 PE,BANKNIFTY28AUG24P45400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42878,OPTIDX,CE,45500,BANKNIFTY,BANKNIFTY 28th AUG 45500 CE,BANKNIFTY28AUG24C45500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42879,OPTIDX,PE,45500,BANKNIFTY,BANKNIFTY 28th AUG 45500 PE,BANKNIFTY28AUG24P45500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42880,OPTIDX,CE,45600,BANKNIFTY,BANKNIFTY 28th AUG 45600 CE,BANKNIFTY28AUG24C45600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42881,OPTIDX,PE,45600,BANKNIFTY,BANKNIFTY 28th AUG 45600 PE,BANKNIFTY28AUG24P45600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42882,OPTIDX,CE,45700,BANKNIFTY,BANKNIFTY 28th AUG 45700 CE,BANKNIFTY28AUG24C45700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42883,OPTIDX,PE,45700,BANKNIFTY,BANKNIFTY 28th AUG 45700 PE,BANKNIFTY28AUG24P45700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42884,OPTIDX,CE,45800,BANKNIFTY,BANKNIFTY 28th AUG 45800 CE,BANKNIFTY28AUG24C45800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42886,OPTIDX,PE,45800,BANKNIFTY,BANKNIFTY 28th AUG 45800 PE,BANKNIFTY28AUG24P45800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42888,OPTIDX,CE,45900,BANKNIFTY,BANKNIFTY 28th AUG 45900 CE,BANKNIFTY28AUG24C45900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42889,OPTIDX,PE,45900,BANKNIFTY,BANKNIFTY 28th AUG 45900 PE,BANKNIFTY28AUG24P45900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42890,OPTIDX,CE,46000,BANKNIFTY,BANKNIFTY 28th AUG 46000 CE,BANKNIFTY28AUG24C46000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42891,OPTIDX,PE,46000,BANKNIFTY,BANKNIFTY 28th AUG 46000 PE,BANKNIFTY28AUG24P46000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42892,OPTIDX,CE,46100,BANKNIFTY,BANKNIFTY 28th AUG 46100 CE,BANKNIFTY28AUG24C46100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42897,OPTIDX,PE,46100,BANKNIFTY,BANKNIFTY 28th AUG 46100 PE,BANKNIFTY28AUG24P46100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42898,OPTIDX,CE,46200,BANKNIFTY,BANKNIFTY 28th AUG 46200 CE,BANKNIFTY28AUG24C46200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42899,OPTIDX,PE,46200,BANKNIFTY,BANKNIFTY 28th AUG 46200 PE,BANKNIFTY28AUG24P46200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42900,OPTIDX,CE,46300,BANKNIFTY,BANKNIFTY 28th AUG 46300 CE,BANKNIFTY28AUG24C46300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42901,OPTIDX,PE,46300,BANKNIFTY,BANKNIFTY 28th AUG 46300 PE,BANKNIFTY28AUG24P46300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42902,OPTIDX,CE,46400,BANKNIFTY,BANKNIFTY 28th AUG 46400 CE,BANKNIFTY28AUG24C46400,2024-08-28,15,0.05
NFO,nse_fo,MIDCPNIFTY,42903,OPTIDX,CE,13900,MIDCPNIFTY,MIDCPNIFTY 28th OCT 13900 CE,MIDCPNIFTY28OCT24C13900,2024-10-28,50,0.05
NFO,nse_fo,MIDCPNIFTY,42904,OPTIDX,PE,13900,MIDCPNIFTY,MIDCPNIFTY 28th OCT 13900 PE,MIDCPNIFTY28OCT24P13900,2024-10-28,50,0.05
NFO,nse_fo,BANKNIFTY,42905,OPTIDX,PE,46400,BANKNIFTY,BANKNIFTY 28th AUG 46400 PE,BANKNIFTY28AUG24P46400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42906,OPTIDX,CE,46500,BANKNIFTY,BANKNIFTY 28th AUG 46500 CE,BANKNIFTY28AUG24C46500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42907,OPTIDX,PE,46500,BANKNIFTY,BANKNIFTY 28th AUG 46500 PE,BANKNIFTY28AUG24P46500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42908,OPTIDX,CE,46600,BANKNIFTY,BANKNIFTY 28th AUG 46600 CE,BANKNIFTY28AUG24C46600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42909,OPTIDX,PE,46600,BANKNIFTY,BANKNIFTY 28th AUG 46600 PE,BANKNIFTY28AUG24P46600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42910,OPTIDX,CE,46700,BANKNIFTY,BANKNIFTY 28th AUG 46700 CE,BANKNIFTY28AUG24C46700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42911,OPTIDX,PE,46700,BANKNIFTY,BANKNIFTY 28th AUG 46700 PE,BANKNIFTY28AUG24P46700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42912,OPTIDX,CE,46800,BANKNIFTY,BANKNIFTY 28th AUG 46800 CE,BANKNIFTY28AUG24C46800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42913,OPTIDX,PE,46800,BANKNIFTY,BANKNIFTY 28th AUG 46800 PE,BANKNIFTY28AUG24P46800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42914,OPTIDX,CE,46900,BANKNIFTY,BANKNIFTY 28th AUG 46900 CE,BANKNIFTY28AUG24C46900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42915,OPTIDX,PE,46900,BANKNIFTY,BANKNIFTY 28th AUG 46900 PE,BANKNIFTY28AUG24P46900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42916,OPTIDX,CE,47000,BANKNIFTY,BANKNIFTY 28th AUG 47000 CE,BANKNIFTY28AUG24C47000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42917,OPTIDX,PE,47000,BANKNIFTY,BANKNIFTY 28th AUG 47000 PE,BANKNIFTY28AUG24P47000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42918,OPTIDX,CE,47100,BANKNIFTY,BANKNIFTY 28th AUG 47100 CE,BANKNIFTY28AUG24C47100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42919,OPTIDX,PE,47100,BANKNIFTY,BANKNIFTY 28th AUG 47100 PE,BANKNIFTY28AUG24P47100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42920,OPTIDX,CE,47200,BANKNIFTY,BANKNIFTY 28th AUG 47200 CE,BANKNIFTY28AUG24C47200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42921,OPTIDX,PE,47200,BANKNIFTY,BANKNIFTY 28th AUG 47200 PE,BANKNIFTY28AUG24P47200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42923,OPTIDX,CE,47300,BANKNIFTY,BANKNIFTY 28th AUG 47300 CE,BANKNIFTY28AUG24C47300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42924,OPTIDX,PE,47300,BANKNIFTY,BANKNIFTY 28th AUG 47300 PE,BANKNIFTY28AUG24P47300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42925,OPTIDX,CE,47400,BANKNIFTY,BANKNIFTY 28th AUG 47400 CE,BANKNIFTY28AUG24C47400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42929,OPTIDX,PE,47400,BANKNIFTY,BANKNIFTY 28th AUG 47400 PE,BANKNIFTY28AUG24P47400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42930,OPTIDX,CE,47500,BANKNIFTY,BANKNIFTY 28th AUG 47500 CE,BANKNIFTY28AUG24C47500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42931,OPTIDX,PE,47500,BANKNIFTY,BANKNIFTY 28th AUG 47500 PE,BANKNIFTY28AUG24P47500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42932,OPTIDX,CE,47600,BANKNIFTY,BANKNIFTY 28th AUG 47600 CE,BANKNIFTY28AUG24C47600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42933,OPTIDX,PE,47600,BANKNIFTY,BANKNIFTY 28th AUG 47600 PE,BANKNIFTY28AUG24P47600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42934,OPTIDX,CE,47700,BANKNIFTY,BANKNIFTY 28th AUG 47700 CE,BANKNIFTY28AUG24C47700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42935,OPTIDX,PE,47700,BANKNIFTY,BANKNIFTY 28th AUG 47700 PE,BANKNIFTY28AUG24P47700,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42936,OPTIDX,CE,47800,BANKNIFTY,BANKNIFTY 28th AUG 47800 CE,BANKNIFTY28AUG24C47800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42939,OPTIDX,PE,47800,BANKNIFTY,BANKNIFTY 28th AUG 47800 PE,BANKNIFTY28AUG24P47800,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42940,OPTIDX,CE,47900,BANKNIFTY,BANKNIFTY 28th AUG 47900 CE,BANKNIFTY28AUG24C47900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42943,OPTIDX,PE,47900,BANKNIFTY,BANKNIFTY 28th AUG 47900 PE,BANKNIFTY28AUG24P47900,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42944,OPTIDX,CE,48000,BANKNIFTY,BANKNIFTY 28th AUG 48000 CE,BANKNIFTY28AUG24C48000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42948,OPTIDX,PE,48000,BANKNIFTY,BANKNIFTY 28th AUG 48000 PE,BANKNIFTY28AUG24P48000,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42949,OPTIDX,CE,48100,BANKNIFTY,BANKNIFTY 28th AUG 48100 CE,BANKNIFTY28AUG24C48100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42953,OPTIDX,PE,48100,BANKNIFTY,BANKNIFTY 28th AUG 48100 PE,BANKNIFTY28AUG24P48100,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42954,OPTIDX,CE,48200,BANKNIFTY,BANKNIFTY 28th AUG 48200 CE,BANKNIFTY28AUG24C48200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42955,OPTIDX,PE,48200,BANKNIFTY,BANKNIFTY 28th AUG 48200 PE,BANKNIFTY28AUG24P48200,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42956,OPTIDX,CE,48300,BANKNIFTY,BANKNIFTY 28th AUG 48300 CE,BANKNIFTY28AUG24C48300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42961,OPTIDX,PE,48300,BANKNIFTY,BANKNIFTY 28th AUG 48300 PE,BANKNIFTY28AUG24P48300,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42962,OPTIDX,CE,48400,BANKNIFTY,BANKNIFTY 28th AUG 48400 CE,BANKNIFTY28AUG24C48400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42963,OPTIDX,PE,48400,BANKNIFTY,BANKNIFTY 28th AUG 48400 PE,BANKNIFTY28AUG24P48400,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42964,OPTIDX,CE,48500,BANKNIFTY,BANKNIFTY 28th AUG 48500 CE,BANKNIFTY28AUG24C48500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42965,OPTIDX,PE,48500,BANKNIFTY,BANKNIFTY 28th AUG 48500 PE,BANKNIFTY28AUG24P48500,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42966,OPTIDX,CE,48600,BANKNIFTY,BANKNIFTY 28th AUG 48600 CE,BANKNIFTY28AUG24C48600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42967,OPTIDX,PE,48600,BANKNIFTY,BANKNIFTY 28th AUG 48600 PE,BANKNIFTY28AUG24P48600,2024-08-28,15,0.05
NFO,nse_fo,BANKNIFTY,42968,OPTIDX,CE,48700,BANKNIFTY,BANKNIFTY 28th AUG 48700 CE,BANKNIFTY28AUG24C48700,2024-08-28,15,0.05
